"RelativePath","TopLevelFolder","Directory","FileName","Extension","SizeBytes","SizeKiB","LastWriteTimeUtc","FileAgeDays","IsText","IsBinary","LineCount","NonEmptyLineCount","CharCount","AvgLineLength","MaxLineLength"
"integrations/__init__.py","integrations","integrations","__init__.py",".py","197","0.192","2026-04-01T15:28:03.2568151Z","2.522","True","False","7","6","183","26.143","63"
"integrations/README.md","integrations","integrations","README.md",".md","1148","1.121","2026-04-01T15:28:03.2568151Z","2.522","True","False","36","25","1062","29.5","115"
"integrations/openclaw/__init__.py","integrations","integrations\openclaw","__init__.py",".py","581","0.567","2026-04-01T15:28:03.2621923Z","2.522","True","False","20","18","541","27.05","74"
"integrations/openclaw/agent_adapter.py","integrations","integrations\openclaw","agent_adapter.py",".py","15540","15.176","2026-04-01T15:28:03.2639195Z","2.522","True","False","419","348","14692","35.064","143"
"integrations/openclaw/api_endpoints.py","integrations","integrations\openclaw","api_endpoints.py",".py","4979","4.862","2026-04-01T15:28:03.2649970Z","2.522","True","False","186","148","4607","24.769","78"
"integrations/openclaw/autonomous_learning.py","integrations","integrations\openclaw","autonomous_learning.py",".py","11832","11.555","2026-04-01T15:28:03.2666348Z","2.522","True","False","369","294","11090","30.054","95"
"integrations/openclaw/capability_registry.py","integrations","integrations\openclaw","capability_registry.py",".py","25091","24.503","2026-04-01T15:28:03.2688482Z","2.522","True","False","670","605","23747","35.443","106"
"integrations/openclaw/config.py","integrations","integrations\openclaw","config.py",".py","3344","3.266","2026-04-01T15:28:03.2704935Z","2.522","True","False","103","95","3138","30.466","70"
"integrations/openclaw/eed_memory.py","integrations","integrations\openclaw","eed_memory.py",".py","12581","12.286","2026-04-01T15:28:03.2715725Z","2.522","True","False","396","324","11789","29.77","86"
"integrations/openclaw/INSTALLATION.md","integrations","integrations\openclaw","INSTALLATION.md",".md","2395","2.339","2026-04-01T15:28:03.2578116Z","2.522","True","False","116","80","2157","18.595","142"
"integrations/openclaw/legion_api.py","integrations","integrations\openclaw","legion_api.py",".py","6589","6.435","2026-04-01T15:28:03.2731277Z","2.522","True","False","240","185","6101","25.421","81"
"integrations/openclaw/legion_interface.html","integrations","integrations\openclaw","legion_interface.html",".html","11375","11.108","2026-04-01T15:28:03.2746357Z","2.522","True","False","368","320","10629","28.883","106"
"integrations/openclaw/moltbook_client.py","integrations","integrations\openclaw","moltbook_client.py",".py","12316","12.027","2026-04-01T15:28:03.2766494Z","2.522","True","False","362","292","11552","31.912","189"
"integrations/openclaw/moltbook_config.json","integrations","integrations\openclaw","moltbook_config.json",".json","442","0.432","2026-03-29T00:58:43.6600235Z","6.125","True","False","13","13","418","32.154","186"
"integrations/openclaw/README.md","integrations","integrations\openclaw","README.md",".md","3983","3.89","2026-04-01T15:28:03.2588144Z","2.522","True","False","173","122","3593","20.769","98"
"integrations/openclaw/security_wrapper.py","integrations","integrations\openclaw","security_wrapper.py",".py","7139","6.972","2026-04-01T15:28:03.2786471Z","2.522","True","False","221","180","6697","30.303","88"
"integrations/openclaw/test_legion.py","integrations","integrations\openclaw","test_legion.py",".py","4902","4.787","2026-04-01T15:28:03.2796477Z","2.522","True","False","164","127","4574","27.89","83"
